name,active_ingredient,manufacturer,presentation,price_max,registration,slug
NOVALGINA,DIPIRONA MONOIDRATADA,OPELLA HEALTHCARE BRAZIL LTDA,1G COM EFEV CT STR AL AL X 100,392.54,1862000180803,novalgina-36
HYPOCINA COMPOSTA,DIPIRONA MONOIDRATADA;BUTILBROMETO DE ESCOPOLAMINA,HYPOFARMA - INSTITUTO DE HYPODERMIA E FARMÁCIA LTDA,4 MG/ML + 500 MG/ML SOL INJ CX 100 AMP VD AMB X 5 ML,,1038700230044,hypocina-composta-2
NEOCOPAN COMPOSTO,DIPIRONA MONOIDRATADA;BUTILBROMETO DE ESCOPOLAMINA,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A,"(10,0 + 250,0) MG COM REV CT BL AL PLAS PVC TRANS X 20",20.91,1049714510015,neocopan-composto
NEOCOPAN COMPOSTO,DIPIRONA MONOIDRATADA;BUTILBROMETO DE ESCOPOLAMINA,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A,"6,67 MG/ML + 333,4 MG/ML SOL OR CT FR GOT VD AMB X 10 ML",16.85,1049714540011,neocopan-composto-2
BUSCOVERAN COMPOSTO,DIPIRONA MONOIDRATADA;BUTILBROMETO DE ESCOPOLAMINA,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A,"6,67 MG/ML + 333,4 MG/ML SOL OR CT FR GOT VD AMB X 10 ML",15.90,1049714760011,buscoveran-composto
ESPASMOPAN COMPOSTO,DIPIRONA MONOIDRATADA;BUTILBROMETO DE ESCOPOLAMINA,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A,"(10,0 + 250,0) MG COM REV CT BL AL PLAS PVC TRANS X 20",18.31,1049715070019,espasmopan-composto
ESPASMOPAN COMPOSTO,DIPIRONA MONOIDRATADA;BUTILBROMETO DE ESCOPOLAMINA,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A,"6,67 MG/ML + 333,4 MG/ML SOL OR CT FR GOT VD AMB X 10 ML",16.38,1049715080014,espasmopan-composto-2
BELSPAN,DIPIRONA MONOIDRATADA;BUTILBROMETO DE ESCOPOLAMINA,BELFAR LTDA,"333,4 MG/ML + 6,67 MG/ML SOL OR CT FR GOT PLAS OPC X 20 ML",18.02,1057101070089,belspan-4
ATROVEX,DIPIRONA MONOIDRATADA;BUTILBROMETO DE ESCOPOLAMINA,MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA.,"(6,67 + 333,4) MG/ML SOL GOT OR CT FR GOT PLAS PET OPC X 20 ML",20.19,1091700680011,atrovex
BUTILBROMETO DE ESCOPOLAMINA + DIPIRONA SÓDICA,DIPIRONA MONOIDRATADA;BUTILBROMETO DE ESCOPOLAMINA,FARMACE INDÚSTRIA QUÍMICO-FARMACÊUTICA CEARENSE LTDA,(4 + 500) MG/ML SOL INJ CX 100 AMP VD AMB X 5 ML,,1108500260033,butilbrometo-de-escopolamina-dipirona-sodica
BUTILBROMETO DE ESCOPOLAMINA + DIPIRONA MONOIDRATADA,DIPIRONA MONOIDRATADA;BUTILBROMETO DE ESCOPOLAMINA,HIPOLABOR FARMACEUTICA LTDA,(4 + 500) MG/ML SOL INJ IM/IV CX 100 AMP VD AMB X 5 ML,,1134301210035,butilbrometo-de-escopolamina-dipirona-monoidratada
DIPIRONA MONOIDRATADA + BUTILBROMETO DE ESCOPOLAMINA,DIPIRONA MONOIDRATADA;BUTILBROMETO DE ESCOPOLAMINA,HIPOLABOR FARMACEUTICA LTDA,"(333,4 + 6,67) MG/ML SOL OR CX 200 FR PLAS OPC GOT X 20 ML",,1134301540027,dipirona-monoidratada-butilbrometo-de-escopolamina
BUSCOPLEX COMPOSTO,DIPIRONA MONOIDRATADA;BUTILBROMETO DE ESCOPOLAMINA,NATULAB LABORATORIO S.A,"6,67 MG/ML + 333,4 MG/ML SOL OR  FR GOT  PLAS  AMB X 20 ML",23.40,1384100660016,buscoplex-composto
BUSCOPLEX COMPOSTO,DIPIRONA MONOIDRATADA;BUTILBROMETO DE ESCOPOLAMINA,NATULAB LABORATORIO S.A,"6,67 MG/ML + 333,4 MG/ML SOL OR CX 200 FR GOT PLAS AMB X 20 ML (EMB HOSP)",,1384100660040,buscoplex-composto-2
ESCOPEN COMPOSTO,DIPIRONA MONOIDRATADA;BUTILBROMETO DE ESCOPOLAMINA,PHARLAB INDÚSTRIA FARMACÊUTICA S.A.,(10 + 250) MG COM REV CT BL AL PLAS PVC/PE/PVDC TRANS X 20,20.14,1410700270017,escopen-composto
ESCOPEN COMPOSTO,DIPIRONA MONOIDRATADA;BUTILBROMETO DE ESCOPOLAMINA,PHARLAB INDÚSTRIA FARMACÊUTICA S.A.,(10 + 250) MG COM REV CT BL AL PLAS PVC/PE/PVDC TRANS X 250,254.19,1410700270025,escopen-composto-2
MIRADOR CÓLICA,DIPIRONA MONOIDRATADA;BUTILBROMETO DE ESCOPOLAMINA,BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A,"(10,0 + 250,0) MG COM REV CT BL AL PLAS PVC TRANS X 20",17.76,1558406410045,mirador-colica
BUSCOPAN COMPOSTO,DIPIRONA MONOIDRATADA;BUTILBROMETO DE ESCOPOLAMINA,COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.,"(10,0 + 250,0) MG COM REV CT BL AL PLAS PVC TRANS X 20",29.49,1781708910048,buscopan-composto
BUSCOPAN COMPOSTO,DIPIRONA MONOIDRATADA;BUTILBROMETO DE ESCOPOLAMINA,COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.,"(10,0 + 250,0) MG  COM REV CT BL AL PLAS PVC TRANS X 120",224.63,1781708910056,buscopan-composto-2
BUSCOPAN COMPOSTO,DIPIRONA MONOIDRATADA;BUTILBROMETO DE ESCOPOLAMINA,COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.,"(4,0 + 500,0) MG/ML SOL INJ IV/IM CT 3 AMP VD AMB X 5 ML",29.97,1781708910064,buscopan-composto-3
LISADOR CÓLICA,DIPIRONA MONOIDRATADA;BUTILBROMETO DE ESCOPOLAMINA,COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.,"(10,0 + 250,0) MG COM REV CT BL AL PLAS PVC TRANS X 4",4.17,1781709280013,lisador-colica
LISADOR CÓLICA,DIPIRONA MONOIDRATADA;BUTILBROMETO DE ESCOPOLAMINA,COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.,"(10,0 + 250,0) MG COM REV CT BL AL PLAS PVC TRANS X 20",27.97,1781709280048,lisador-colica-2
BUSCOPAN COMPOSTO,DIPIRONA MONOIDRATADA;BUTILBROMETO DE ESCOPOLAMINA,COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.,"6,67 MG/ML + 333,4 MG/ML SOL OR  FR GOT  PLAS  AMB X 20 ML",30.49,1781709720013,buscopan-composto-4
TROPINAL,DIPIRONA MONOIDRATADA;BUTILBROMETO DE ESCOPOLAMINA;METILBROMETO DE HOMATROPINA;BROMIDRATO DE HIOSCIAMINA,EMS SIGMA PHARMA LTDA,"300 MG + 1 MG + 0,0065 MG + 0,104 MG SOL OR CT FR VD AMB CGT X 15 ML",29.73,1356905930029,tropinal-2
DORALGINA DIPCAF,DIPIRONA MONOIDRATADA;CAFEÍNA,BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A,500 MG + 65 MG COM CT BL AL PLAS AMB X 16,20.15,1558405580028,doralgina-dipcaf
DORALGINA DIPCAF,DIPIRONA MONOIDRATADA;CAFEÍNA,BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A,500 MG + 65 MG COM CT BL AL PLAS AMB X 100,143.82,1558405580036,doralgina-dipcaf-2
DIPIRONA + CAFEÍNA,DIPIRONA MONOIDRATADA;CAFEÍNA ANIDRA,BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A,500 MG + 65 MG COM CT BL AL PLAS AMB X 16,29.46,1558404790029,dipirona-cafeina-2
DORIL DC 500,DIPIRONA MONOIDRATADA;CAFEÍNA ANIDRA,COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.,500 MG + 65 MG COM CT BL AL PLAS AMB X 16,26.43,1781708590027,doril-dc-500
DORIL DC 500,DIPIRONA MONOIDRATADA;CAFEÍNA ANIDRA,COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.,500 MG + 65 MG COM CT BL AL PLAS AMB X 100,173.04,1781708590035,doril-dc-500-2
NOVALGINA FLASH,DIPIRONA MONOIDRATADA;CAFEÍNA ANIDRA,OPELLA HEALTHCARE BRAZIL LTDA,(1000 + 130) MG COM CT BL AL PLAS PVC/PVDC TRANS X 8,25.80,1862000230029,novalgina-flash
NOVALGINA FLASH,DIPIRONA MONOIDRATADA;CAFEÍNA ANIDRA,OPELLA HEALTHCARE BRAZIL LTDA,(1000 + 130) MG COM CT BL AL PLAS PVC/PVDC TRANS X 16,47.02,1862000230037,novalgina-flash-2
DORICIN,DIPIRONA MONOIDRATADA;CAFEÍNA ANIDRA;CITRATO DE ORFENADRINA,EMS S/A,(35 + 300 + 50) MG COM CT BL AL PLAS PVC/PVDC AMB X 24,19.00,1023500720201,doricin-2
DORICIN,DIPIRONA MONOIDRATADA;CAFEÍNA ANIDRA;CITRATO DE ORFENADRINA,EMS S/A,(35 + 300 + 50) MG COM CT BL AL PLAS PVC/PVDC AMB X 36,28.84,1023500720211,doricin-3
DORICIN,DIPIRONA MONOIDRATADA;CAFEÍNA ANIDRA;CITRATO DE ORFENADRINA,EMS S/A,(35 + 300 + 50) MG COM CT BL AL PLAS PVC/PVDC AMB X 50,39.44,1023500720228,doricin-4
DORICIN,DIPIRONA MONOIDRATADA;CAFEÍNA ANIDRA;CITRATO DE ORFENADRINA,EMS S/A,(35 + 300 + 50) MG COM CT BL AL PLAS PVC/PVDC AMB X 300,237.57,1023500720236,doricin-5
SEDALEX,DIPIRONA MONOIDRATADA;CAFEÍNA ANIDRA;CITRATO DE ORFENADRINA,LABORATORIO TEUTO BRASILEIRO S/A,(300 + 35 + 50) MG COM CT BL AL PLAS PVC/PVDC OPC X 30,25.69,1037001790204,sedalex
DIPIRONA SODICA+CAFEINA ANIDRA+CITRATO DE ORFENADRINA,DIPIRONA MONOIDRATADA;CAFEÍNA ANIDRA;CITRATO DE ORFENADRINA,LABORATORIO TEUTO BRASILEIRO S/A,(300 + 35 + 50) MG COM CT BL AL PLAS PVC/PVDC OPC X 30,14.10,1037007890111,dipirona-sodica-cafeina-anidra-citrato-de-orfenadrina
DORCIFLEXIN,DIPIRONA MONOIDRATADA;CAFEÍNA ANIDRA;CITRATO DE ORFENADRINA,CIFARMA CIENTÍFICA FARMACÊUTICA LTDA,(300 + 35 + 50) MG COM CT BL AL PLAS PVC/PVDC TRANS X 30,24.05,1156002550031,dorciflexin
DORCIFLEXIN,DIPIRONA MONOIDRATADA;CAFEÍNA ANIDRA;CITRATO DE ORFENADRINA,CIFARMA CIENTÍFICA FARMACÊUTICA LTDA,(300 + 35 + 50) MG COM CT BL AL PLAS PVC/PVDC TRANS X 200,121.00,1156002550064,dorciflexin-2
NEVRALGEX,DIPIRONA MONOIDRATADA;CAFEÍNA ANIDRA;CITRATO DE ORFENADRINA,CIMED INDUSTRIA S.A,300 MG + 50 MG + 35 MG COM CT BL AL PLAS PVC TRANS X 60,43.06,1438100510157,nevralgex-3
MIORRELAX,DIPIRONA MONOIDRATADA;CAFEÍNA ANIDRA;CITRATO DE ORFENADRINA,BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A,(300 + 35 + 50) MG COM REV CT BL AL PLAS PVC/PVDC TRANS X 20,12.44,1558406890012,miorrelax-4
MIORRELAX,DIPIRONA MONOIDRATADA;CAFEÍNA ANIDRA;CITRATO DE ORFENADRINA,BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A,(300 + 35 + 50) MG COM REV CT BL AL PLAS PVC/PVDC TRANS X 30,18.11,1558406890020,miorrelax-5
MIORRELAX,DIPIRONA MONOIDRATADA;CAFEÍNA ANIDRA;CITRATO DE ORFENADRINA,BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A,(300 + 35 + 50) MG COM REV CT BL AL PLAS PVC/PVDC TRANS X 200,130.56,1558406890047,miorrelax-6
NEOSALDINA MUSCULAR MAX,DIPIRONA MONOIDRATADA;CAFEÍNA ANIDRA;CITRATO DE ORFENADRINA,COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.,(600 + 100 + 70) MG COM REV CT BL AL PLAS PVC/PVDC TRANS X 16,28.29,1781709750036,neosaldina-muscular-max
NEOSALDINA MUSCULAR MAX,DIPIRONA MONOIDRATADA;CAFEÍNA ANIDRA;CITRATO DE ORFENADRINA,COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.,(600 + 100 + 70) MG COM REV CT BL AL PLAS PVC/PVDC TRANS X 120,265.29,1781709750044,neosaldina-muscular-max-2
NEOSALDINA MUSCULAR MAX,DIPIRONA MONOIDRATADA;CAFEÍNA ANIDRA;CITRATO DE ORFENADRINA,COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.,(600 + 100 + 70) MG COM REV CT BL AL PLAS PVC/PVDC TRANS X 8,15.90,1781709750087,neosaldina-muscular-max-3
NEOSALDINA MUSCULAR,DIPIRONA MONOIDRATADA;CAFEÍNA ANIDRA;CITRATO DE ORFENADRINA,COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.,(300 + 35 + 50) MG COM REV CT BL AL PLAS PVC/PVDC TRANS X 20,14.96,1781709770010,neosaldina-muscular
NEOSALDINA MUSCULAR,DIPIRONA MONOIDRATADA;CAFEÍNA ANIDRA;CITRATO DE ORFENADRINA,COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.,(300 + 35 + 50) MG COM REV CT BL AL PLAS PVC/PVDC TRANS X 30,21.93,1781709770029,neosaldina-muscular-2
NEOSALDINA MUSCULAR,DIPIRONA MONOIDRATADA;CAFEÍNA ANIDRA;CITRATO DE ORFENADRINA,COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.,(300 + 35 + 50) MG COM REV CT BL AL PLAS PVC/PVDC TRANS X 200,156.36,1781709770045,neosaldina-muscular-3
LISADOR MUSCULAR,DIPIRONA MONOIDRATADA;CAFEÍNA ANIDRA;CITRATO DE ORFENADRINA,COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.,(600 + 100 + 70) MG COM REV CT BL AL PLAS PVC/PVDC TRANS X 4,8.12,1781709810047,lisador-muscular
LISADOR MUSCULAR,DIPIRONA MONOIDRATADA;CAFEÍNA ANIDRA;CITRATO DE ORFENADRINA,COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.,(600 + 100 + 70) MG COM REV CT BL AL PLAS PVC/PVDC TRANS X 16,28.29,1781709810055,lisador-muscular-2
LISADOR MUSCULAR,DIPIRONA MONOIDRATADA;CAFEÍNA ANIDRA;CITRATO DE ORFENADRINA,COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.,(600 + 100 + 70) MG COM REV CT BL AL PLAS PVC/PVDC TRANS X 120,265.29,1781709810063,lisador-muscular-3
FLEXMUSCULAR,DIPIRONA MONOIDRATADA;CAFEÍNA ANIDRA;CITRATO DE ORFENADRINA,COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.,(300 + 35 + 50) MG COM REV CT BL AL PLAS PVC/PVDC OPC X 30,21.93,1781709950061,flexmuscular
DORFLEX,DIPIRONA MONOIDRATADA;CAFEÍNA ANIDRA;CITRATO DE ORFENADRINA,OPELLA HEALTHCARE BRAZIL LTDA,35 MG/ML + 300 MG/ML + 50 MG/ML SOL OR CT FR VD AMB X 20 ML,27.55,1862000080051,dorflex
DORFLEX,DIPIRONA MONOIDRATADA;CAFEÍNA ANIDRA;CITRATO DE ORFENADRINA,OPELLA HEALTHCARE BRAZIL LTDA,35 MG + 300 MG + 50 MG COM CT BL AL PLAS  AMB X 240,172.23,1862000080061,dorflex-2
DORFLEX,DIPIRONA MONOIDRATADA;CAFEÍNA ANIDRA;CITRATO DE ORFENADRINA,OPELLA HEALTHCARE BRAZIL LTDA,35 MG + 300 MG + 50 MG COM CT BL AL PLAS  AMB X 24,19.52,1862000080078,dorflex-3
DORFLEX,DIPIRONA MONOIDRATADA;CAFEÍNA ANIDRA;CITRATO DE ORFENADRINA,OPELLA HEALTHCARE BRAZIL LTDA,35 MG + 300 MG + 50 MG COM CT BL AL PLAS  AMB X 30,20.89,1862000080086,dorflex-4
DORFLEX,DIPIRONA MONOIDRATADA;CAFEÍNA ANIDRA;CITRATO DE ORFENADRINA,OPELLA HEALTHCARE BRAZIL LTDA,300 MG + 35 MG + 50 MG COM CT BL AL PLAS  AMB X 36,24.95,1862000080116,dorflex-5
DORFLEX,DIPIRONA MONOIDRATADA;CAFEÍNA ANIDRA;CITRATO DE ORFENADRINA,OPELLA HEALTHCARE BRAZIL LTDA,300 MG + 35 MG + 50 MG COM CT BL AL PLAS  AMB X 360,250.38,1862000080124,dorflex-6
DORFLEX,DIPIRONA MONOIDRATADA;CAFEÍNA ANIDRA;CITRATO DE ORFENADRINA,OPELLA HEALTHCARE BRAZIL LTDA,300 MG + 35 MG + 50 MG COM CT BL AL PLAS  AMB X 300,255.16,1862000080140,dorflex-7
DORFLEX,DIPIRONA MONOIDRATADA;CAFEÍNA ANIDRA;CITRATO DE ORFENADRINA,OPELLA HEALTHCARE BRAZIL LTDA,300 MG + 35 MG + 50 MG COM CT BL AL PLAS  AMB X 50,29.79,1862000080205,dorflex-8
DORFLEX,DIPIRONA MONOIDRATADA;CAFEÍNA ANIDRA;CITRATO DE ORFENADRINA,OPELLA HEALTHCARE BRAZIL LTDA,(600 + 70 + 100) MG COM CT BL AL PLAS PVC AMB X 8,17.67,1862000080231,dorflex-9
DORFLEX,DIPIRONA MONOIDRATADA;CAFEÍNA ANIDRA;CITRATO DE ORFENADRINA,OPELLA HEALTHCARE BRAZIL LTDA,(600 + 70 + 100) MG COM CT BL AL PLAS PVC AMB X 16,31.89,1862000080256,dorflex-10
DORFLEX,DIPIRONA MONOIDRATADA;CAFEÍNA ANIDRA;CITRATO DE ORFENADRINA,OPELLA HEALTHCARE BRAZIL LTDA,(600 + 70 + 100) MG COM CT BL AL PLAS PVC AMB X 80,197.64,1862000080272,dorflex-11
DIPBE FLEX,DIPIRONA MONOIDRATADA;CAFEÍNA ANIDRA;CITRATO DE ORFENADRINA,KYMBERG FARMACEUTICA DO BRASIL LTDA,300 MG + 50 MG + 35 MG COM CT BL AL PLAS PVC TRANS X 30,37.61,1962400080020,dipbe-flex
DIPBE FLEX,DIPIRONA MONOIDRATADA;CAFEÍNA ANIDRA;CITRATO DE ORFENADRINA,KYMBERG FARMACEUTICA DO BRASIL LTDA,300 MG + 50 MG + 35 MG COM CT BL AL PLAS PVC TRANS X 100,106.18,1962400080039,dipbe-flex-2
NERALGYN,DIPIRONA MONOIDRATADA;CAFEÍNA ANIDRA;MUCATO DE ISOMETEPTENO,CIFARMA CIENTÍFICA FARMACÊUTICA LTDA,(30 + 300 + 30) MG COM REV CT BL AL PLAS PVC TRANS X 20,18.26,1156000240025,neralgyn
NERALGYN,DIPIRONA MONOIDRATADA;CAFEÍNA ANIDRA;MUCATO DE ISOMETEPTENO,CIFARMA CIENTÍFICA FARMACÊUTICA LTDA,(30 + 300 + 30) MG COM REV CT BL AL PLAS PVC TRANS X 200,259.67,1156000240033,neralgyn-2
DORALGINA,DIPIRONA MONOIDRATADA;CAFEÍNA ANIDRA;MUCATO DE ISOMETEPTENO,BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A,30 MG + 300 MG + 30 MG DRG CT BL AL PLAS TRANS X 20,36.46,1558403800012,doralgina
DORALGINA,DIPIRONA MONOIDRATADA;CAFEÍNA ANIDRA;MUCATO DE ISOMETEPTENO,BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A,30 MG + 300 MG + 30 MG DRG DISP BL AL PLAS TRANS X 100 (EMB MULT),218.63,1558403800039,doralgina-2
DORALGINA,DIPIRONA MONOIDRATADA;CAFEÍNA ANIDRA;MUCATO DE ISOMETEPTENO,BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A,(300 + 30 + 30) MG COM REV CT BL AL PLAS PVC/PCTFE TRANS X 20,36.46,1558406650054,doralgina-3
DORALGINA,DIPIRONA MONOIDRATADA;CAFEÍNA ANIDRA;MUCATO DE ISOMETEPTENO,BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A,(300 + 30 + 30) MG COM REV CT BL AL PLAS PVC/PCTFE TRANS X 100,218.63,1558406650070,doralgina-4
DORILESS,DIPIRONA MONOIDRATADA;CLORIDRATO DE PROMETAZINA;CLORIDRATO DE ADIFENINA,CIFARMA CIENTÍFICA FARMACÊUTICA LTDA,"(333,33 + 6,67 + 3,33) MG/ML SOL OR CT FR GOT VD AMB X 15 ML",40.12,1156000590018,doriless-3
DORILEN,DIPIRONA MONOIDRATADA;CLORIDRATO DE PROMETAZINA;CLORIDRATO DE ADIFENINA,LEGRAND PHARMA INDUSTRIA FARMACEUTICA LTDA,500 MG + 10 MG + 5 MG COM CT BL AL PLAS OPC X 12,26.82,1677302100042,dorilen-2
DIPIRONA SÓDICA,DIPIRONA MONOIDRATADA;DIPIRONA,NATIVITA IND. COM. LTDA.,500 MG/ML SOL OR CT FR PLAS OPC  GOT X 10 ML,8.93,1476100130012,dipirona-sodica-37
DIPIRONA SÓDICA,DIPIRONA MONOIDRATADA;DIPIRONA,NATIVITA IND. COM. LTDA.,500 MG/ML SOL OR CT FR PLAS OPC  GOT X 20 ML,16.67,1476100130039,dipirona-sodica-38
RESSALIVDOR,DIPIRONA MONOIDRATADA;MUCATO DE ISOMETEPTENO;CAFEÍNA,1FARMA INDUSTRIA FARMACEUTICA LTDA,30 MG + 300 MG + 30 MG COM REV CT BL AL PLAS PVC/PE/PVDC TRANS X 100,141.90,1048101640031,ressalivdor
RESSALIVDOR,DIPIRONA MONOIDRATADA;MUCATO DE ISOMETEPTENO;CAFEÍNA,1FARMA INDUSTRIA FARMACEUTICA LTDA,30 MG + 300 MG + 30 MG COM REV CT BL AL PLAS PVC/PE/PVDC TRANS X 10,13.44,1048101640056,ressalivdor-2
